區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,33580000,33580000,1303745.0,31.11,2,華廈(10層含以下有電梯),住家用,三層
中正區,79800000,79800000,1110283.0,71.87,3,住宅大樓(11層含以上有電梯),住家用,六層
中正區,79500000,79500000,1209943.0,80.79,3,住宅大樓(11層含以上有電梯),住家用,十五層
中正區,115820000,115820000,1355180.0,112.21,3,住宅大樓(11層含以上有電梯),住家用,十七層
中正區,21476000,21476000,716473.0,29.97,49,華廈(10層含以下有電梯),住家用,五層
中正區,7600000,7600000,771151.0,9.86,51,住宅大樓(11層含以上有電梯),商業用,七層
中正區,11500000,11500000,701544.0,16.39,54,公寓(5樓含以下無電梯),住家用,一層
中正區,138995888,138995888,1352403.0,102.78,5,住宅大樓(11層含以上有電梯),住家用,十九層
中正區,8650000,8650000,767038.0,11.28,38,住宅大樓(11層含以上有電梯),商業用,七層
中正區,6100000,6100000,688003.0,8.87,49,華廈(10層含以下有電梯),商業用,九層
中正區,24000000,24000000,922612.0,32.01,32,住宅大樓(11層含以上有電梯),商業用,五層
中正區,43560000,43560000,919839.0,47.36,58,公寓(5樓含以下無電梯),住家用,三層
中正區,26500000,26500000,1302075.0,20.35,9,華廈(10層含以下有電梯),住家用,二層
中正區,34400000,34400000,690423.0,49.82,49,華廈(10層含以下有電梯),住家用,四層
中正區,19500000,19500000,1229741.0,15.86,37,住宅大樓(11層含以上有電梯),住家用,九層
中正區,33200000,33200000,809981.0,40.99,40,華廈(10層含以下有電梯),住家用,五層
中正區,14580000,14580000,729177.0,20.0,52,公寓(5樓含以下無電梯),住家用,三層
中正區,15900000,15900000,1579392.0,10.07,18,華廈(10層含以下有電梯),住家用,五層
中正區,13500000,13500000,1126408.0,11.98,18,華廈(10層含以下有電梯),住家用,二層
中正區,19550000,19550000,695005.0,28.13,36,華廈(10層含以下有電梯),住家用,三層
中正區,89880000,89880000,740000.0,121.46,33,住宅大樓(11層含以上有電梯),商業用,三層
中正區,19380000,19380000,542935.0,35.69,29,華廈(10層含以下有電梯),住家用,六層
中正區,8100000,8100000,955978.0,8.47,18,住宅大樓(11層含以上有電梯),辦公用,四層
中正區,31780000,31780000,809885.0,39.24,48,華廈(10層含以下有電梯),住家用,七層
中正區,33500000,33500000,806645.0,41.53,51,公寓(5樓含以下無電梯),住家用,三層，陽臺
中正區,7200000,7200000,992980.0,7.25,57,公寓(5樓含以下無電梯),住家用,二層
中正區,96000000,96000000,1356168.0,70.79,3,住宅大樓(11層含以上有電梯),住家用,六層
中正區,23000000,23000000,1041267.0,22.09,30,華廈(10層含以下有電梯),商業用,三層，電梯樓梯間
中正區,6000000,6000000,484485.0,12.38,49,住宅大樓(11層含以上有電梯),商業用,五層
中正區,15300000,15300000,1062580.0,14.4,19,住宅大樓(11層含以上有電梯),住家用,六層
中正區,25000000,25000000,659461.0,42.28,19,住宅大樓(11層含以上有電梯),住家用,九層
中正區,13750000,13750000,1142941.0,12.03,18,華廈(10層含以下有電梯),住家用,二層
中正區,44600000,44600000,830453.0,53.71,37,華廈(10層含以下有電梯),住家用,七層
中正區,20500000,20500000,768268.0,26.68,18,住宅大樓(11層含以上有電梯),住家用,八層
中正區,22100000,22100000,748393.0,29.53,51,公寓(5樓含以下無電梯),住家用,一層，平台
中正區,10000000,10000000,736585.0,13.58,46,公寓(5樓含以下無電梯),其他,二層
中正區,30500000,30500000,1689175.0,18.06,8,住宅大樓(11層含以上有電梯),住家用,十三層
中正區,11950000,11950000,770215.0,15.52,52,華廈(10層含以下有電梯),住家用,四層
中正區,11050000,11050000,771633.0,14.32,52,華廈(10層含以下有電梯),住家用,四層
